#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   5.4430112E+06   5.4430112E+06   7.2564183E+06   1.1356407E+04   3.1121815E+05   5.4431639E+06   5.4430112E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   5.4430097E+06   5.4430097E+06   7.2561755E+06   1.1356172E+04   3.1121365E+05   5.4431623E+06   5.4430097E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   5.4430079E+06   5.4430079E+06   7.2558698E+06   1.1355877E+04   3.1120799E+05   5.4431602E+06   5.4430079E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   5.4430055E+06   5.4430055E+06   7.2554851E+06   1.1355505E+04   3.1120086E+05   5.4431577E+06   5.4430055E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   5.4430025E+06   5.4430025E+06   7.2550008E+06   1.1355036E+04   3.1119189E+05   5.4431544E+06   5.4430025E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   5.4429988E+06   5.4429988E+06   7.2543910E+06   1.1354447E+04   3.1118060E+05   5.4431504E+06   5.4429988E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   5.4429941E+06   5.4429941E+06   7.2536235E+06   1.1353704E+04   3.1116638E+05   5.4431453E+06   5.4429941E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   5.4429881E+06   5.4429881E+06   7.2526574E+06   1.1352770E+04   3.1114849E+05   5.4431388E+06   5.4429881E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   5.4429807E+06   5.4429807E+06   7.2514413E+06   1.1351594E+04   3.1112597E+05   5.4431308E+06   5.4429807E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   5.4429713E+06   5.4429713E+06   7.2499106E+06   1.1350114E+04   3.1109762E+05   5.4431206E+06   5.4429713E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   5.4429594E+06   5.4429594E+06   7.2479840E+06   1.1348250E+04   3.1106195E+05   5.4431077E+06   5.4429594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   5.4429445E+06   5.4429445E+06   7.2455592E+06   1.1345905E+04   3.1101707E+05   5.4430916E+06   5.4429445E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   5.4429258E+06   5.4429258E+06   7.2425077E+06   1.1342953E+04   3.1096060E+05   5.4430713E+06   5.4429258E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   5.4429022E+06   5.4429022E+06   7.2386679E+06   1.1339238E+04   3.1088956E+05   5.4430457E+06   5.4429022E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   5.4428725E+06   5.4428725E+06   7.2338365E+06   1.1334563E+04   3.1080022E+05   5.4430135E+06   5.4428725E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   5.4428351E+06   5.4428351E+06   7.2277586E+06   1.1328680E+04   3.1068788E+05   5.4429729E+06   5.4428351E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   5.4427880E+06   5.4427880E+06   7.2201138E+06   1.1321280E+04   3.1054667E+05   5.4429219E+06   5.4427880E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
