#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   2.2591940E+06   2.2591940E+06   3.0121014E+06   1.2640808E+04   1.5162511E+04   2.2595443E+06   2.2591940E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   2.2591934E+06   2.2591934E+06   3.0120601E+06   1.2640700E+04   1.5162260E+04   2.2595437E+06   2.2591934E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   2.2591928E+06   2.2591928E+06   3.0120080E+06   1.2640564E+04   1.5161944E+04   2.2595430E+06   2.2591928E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   2.2591920E+06   2.2591920E+06   3.0119424E+06   1.2640392E+04   1.5161546E+04   2.2595421E+06   2.2591920E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   2.2591910E+06   2.2591910E+06   3.0118599E+06   1.2640177E+04   1.5161045E+04   2.2595410E+06   2.2591910E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   2.2591897E+06   2.2591897E+06   3.0117560E+06   1.2639905E+04   1.5160414E+04   2.2595395E+06   2.2591897E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   2.2591881E+06   2.2591881E+06   3.0116252E+06   1.2639563E+04   1.5159620E+04   2.2595378E+06   2.2591881E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   2.2591861E+06   2.2591861E+06   3.0114605E+06   1.2639133E+04   1.5158621E+04   2.2595355E+06   2.2591861E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   2.2591836E+06   2.2591836E+06   3.0112532E+06   1.2638591E+04   1.5157363E+04   2.2595327E+06   2.2591836E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   2.2591804E+06   2.2591804E+06   3.0109923E+06   1.2637909E+04   1.5155779E+04   2.2595291E+06   2.2591804E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   2.2591764E+06   2.2591764E+06   3.0106638E+06   1.2637051E+04   1.5153786E+04   2.2595247E+06   2.2591764E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   2.2591713E+06   2.2591713E+06   3.0102503E+06   1.2635970E+04   1.5151277E+04   2.2595190E+06   2.2591713E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   2.2591650E+06   2.2591650E+06   3.0097299E+06   1.2634610E+04   1.5148119E+04   2.2595119E+06   2.2591650E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   2.2591570E+06   2.2591570E+06   3.0090748E+06   1.2632897E+04   1.5144145E+04   2.2595030E+06   2.2591570E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   2.2591469E+06   2.2591469E+06   3.0082502E+06   1.2630742E+04   1.5139144E+04   2.2594918E+06   2.2591469E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   2.2591342E+06   2.2591342E+06   3.0072125E+06   1.2628029E+04   1.5132852E+04   2.2594776E+06   2.2591342E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   2.2591182E+06   2.2591182E+06   3.0059065E+06   1.2624614E+04   1.5124936E+04   2.2594598E+06   2.2591182E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   2.2590981E+06   2.2590981E+06   3.0042632E+06   1.2620317E+04   1.5114979E+04   2.2594374E+06   2.2590981E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   2.2590728E+06   2.2590728E+06   3.0021955E+06   1.2614910E+04   1.5102457E+04   2.2594091E+06   2.2590728E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   2.2590409E+06   2.2590409E+06   2.9995943E+06   1.2608106E+04   1.5086714E+04   2.2593736E+06   2.2590409E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   2.2590008E+06   2.2590008E+06   2.9963225E+06   1.2599545E+04   1.5066929E+04   2.2593289E+06   2.2590008E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   2.2589503E+06   2.2589503E+06   2.9922084E+06   1.2588777E+04   1.5042074E+04   2.2592726E+06   2.2589503E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   2.2588868E+06   2.2588868E+06   2.9870364E+06   1.2575235E+04   1.5010867E+04   2.2592018E+06   2.2588868E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   2.2588068E+06   2.2588068E+06   2.9805370E+06   1.2558209E+04   1.4971714E+04   2.2591127E+06   2.2588068E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
