#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.2877349E+06   1.2877349E+06   1.7169310E+06   1.3231340E+04   1.9924392E+03   1.2882642E+06   1.2877349E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.2877347E+06   1.2877347E+06   1.7169180E+06   1.3231275E+04   1.9924023E+03   1.2882639E+06   1.2877347E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.2877344E+06   1.2877344E+06   1.7169017E+06   1.3231193E+04   1.9923558E+03   1.2882636E+06   1.2877344E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.2877340E+06   1.2877340E+06   1.7168811E+06   1.3231090E+04   1.9922973E+03   1.2882631E+06   1.2877340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.2877335E+06   1.2877335E+06   1.7168552E+06   1.3230960E+04   1.9922236E+03   1.2882626E+06   1.2877335E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.2877329E+06   1.2877329E+06   1.7168226E+06   1.3230796E+04   1.9921309E+03   1.2882619E+06   1.2877329E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.2877321E+06   1.2877321E+06   1.7167816E+06   1.3230590E+04   1.9920141E+03   1.2882610E+06   1.2877321E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.2877311E+06   1.2877311E+06   1.7167299E+06   1.3230331E+04   1.9918672E+03   1.2882599E+06   1.2877311E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.2877299E+06   1.2877299E+06   1.7166648E+06   1.3230004E+04   1.9916821E+03   1.2882585E+06   1.2877299E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.2877283E+06   1.2877283E+06   1.7165829E+06   1.3229593E+04   1.9914492E+03   1.2882567E+06   1.2877283E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.2877263E+06   1.2877263E+06   1.7164798E+06   1.3229076E+04   1.9911561E+03   1.2882545E+06   1.2877263E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.2877239E+06   1.2877239E+06   1.7163500E+06   1.3228425E+04   1.9907870E+03   1.2882517E+06   1.2877239E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
