#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   9.3883494E+06   9.3883494E+06   1.2514993E+07   1.0901476E+04   1.8707667E+06   9.3884287E+06   9.3883494E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   9.3883465E+06   9.3883465E+06   1.2514263E+07   1.0901075E+04   1.8707374E+06   9.3884257E+06   9.3883465E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   9.3883429E+06   9.3883429E+06   1.2513344E+07   1.0900570E+04   1.8707005E+06   9.3884218E+06   9.3883429E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   9.3883384E+06   9.3883384E+06   1.2512187E+07   1.0899934E+04   1.8706541E+06   9.3884170E+06   9.3883384E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   9.3883327E+06   9.3883327E+06   1.2510730E+07   1.0899133E+04   1.8705956E+06   9.3884109E+06   9.3883327E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   9.3883255E+06   9.3883255E+06   1.2508897E+07   1.0898126E+04   1.8705221E+06   9.3884033E+06   9.3883255E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   9.3883164E+06   9.3883164E+06   1.2506589E+07   1.0896857E+04   1.8704295E+06   9.3883936E+06   9.3883164E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   9.3883050E+06   9.3883050E+06   1.2503684E+07   1.0895260E+04   1.8703130E+06   9.3883815E+06   9.3883050E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   9.3882906E+06   9.3882906E+06   1.2500028E+07   1.0893251E+04   1.8701664E+06   9.3883662E+06   9.3882906E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   9.3882726E+06   9.3882726E+06   1.2495426E+07   1.0890721E+04   1.8699820E+06   9.3883470E+06   9.3882726E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
