#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   7.4563349E+06   7.4563349E+06   9.9400239E+06   1.1020794E+04   8.7573080E+05   7.4564419E+06   7.4563349E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   7.4563327E+06   7.4563327E+06   9.9395664E+06   1.1020477E+04   8.7571790E+05   7.4564396E+06   7.4563327E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   7.4563300E+06   7.4563300E+06   9.9389904E+06   1.1020078E+04   8.7570165E+05   7.4564366E+06   7.4563300E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   7.4563266E+06   7.4563266E+06   9.9382654E+06   1.1019576E+04   8.7568119E+05   7.4564329E+06   7.4563266E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   7.4563222E+06   7.4563222E+06   9.9373527E+06   1.1018944E+04   8.7565545E+05   7.4564283E+06   7.4563222E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   7.4563168E+06   7.4563168E+06   9.9362038E+06   1.1018148E+04   8.7562304E+05   7.4564224E+06   7.4563168E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   7.4563099E+06   7.4563099E+06   9.9347576E+06   1.1017147E+04   8.7558225E+05   7.4564151E+06   7.4563099E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   7.4563012E+06   7.4563012E+06   9.9329372E+06   1.1015886E+04   8.7553091E+05   7.4564058E+06   7.4563012E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   7.4562903E+06   7.4562903E+06   9.9306460E+06   1.1014299E+04   8.7546630E+05   7.4563941E+06   7.4562903E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   7.4562766E+06   7.4562766E+06   9.9277621E+06   1.1012301E+04   8.7538500E+05   7.4563794E+06   7.4562766E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   7.4562593E+06   7.4562593E+06   9.9241328E+06   1.1009787E+04   8.7528269E+05   7.4563608E+06   7.4562593E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   7.4562376E+06   7.4562376E+06   9.9195655E+06   1.1006623E+04   8.7515398E+05   7.4563375E+06   7.4562376E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   7.4562102E+06   7.4562102E+06   9.9138184E+06   1.1002641E+04   8.7499208E+05   7.4563082E+06   7.4562102E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   7.4561757E+06   7.4561757E+06   9.9065879E+06   1.0997630E+04   8.7478848E+05   7.4562712E+06   7.4561757E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   7.4561323E+06   7.4561323E+06   9.8974923E+06   1.0991325E+04   8.7453249E+05   7.4562247E+06   7.4561323E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   7.4560777E+06   7.4560777E+06   9.8860530E+06   1.0983394E+04   8.7421075E+05   7.4561662E+06   7.4560777E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   7.4560090E+06   7.4560090E+06   9.8716697E+06   1.0973419E+04   8.7380654E+05   7.4560925E+06   7.4560090E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   7.4559225E+06   7.4559225E+06   9.8535906E+06   1.0960876E+04   8.7329902E+05   7.4559998E+06   7.4559225E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   7.4558137E+06   7.4558137E+06   9.8308755E+06   1.0945109E+04   8.7266219E+05   7.4558831E+06   7.4558137E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   7.4556768E+06   7.4556768E+06   9.8023499E+06   1.0925296E+04   8.7186380E+05   7.4557363E+06   7.4556768E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   7.4555045E+06   7.4555045E+06   9.7665510E+06   1.0900412E+04   8.7086395E+05   7.4555515E+06   7.4555045E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   7.4552877E+06   7.4552877E+06   9.7216606E+06   1.0869177E+04   8.6961351E+05   7.4553192E+06   7.4552877E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   7.4550152E+06   7.4550152E+06   9.6654276E+06   1.0830002E+04   8.6805236E+05   7.4550269E+06   7.4550152E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
