#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.8074548E+07   1.8074548E+07   2.4088242E+07   1.2275980E+04   2.1020672E+07   1.8074562E+07   1.8074548E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.8074542E+07   1.8074542E+07   2.4085346E+07   1.2275029E+04   2.1019948E+07   1.8074555E+07   1.8074542E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.8074534E+07   1.8074534E+07   2.4081700E+07   1.2273832E+04   2.1019036E+07   1.8074547E+07   1.8074534E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.8074524E+07   1.8074524E+07   2.4077111E+07   1.2272326E+04   2.1017889E+07   1.8074537E+07   1.8074524E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.8074511E+07   1.8074511E+07   2.4071336E+07   1.2270429E+04   2.1016444E+07   1.8074523E+07   1.8074511E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.8074496E+07   1.8074496E+07   2.4064066E+07   1.2268042E+04   2.1014627E+07   1.8074507E+07   1.8074496E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.8074476E+07   1.8074476E+07   2.4054918E+07   1.2265038E+04   2.1012340E+07   1.8074486E+07   1.8074476E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.8074451E+07   1.8074451E+07   2.4043405E+07   1.2261258E+04   2.1009462E+07   1.8074460E+07   1.8074451E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.8074419E+07   1.8074419E+07   2.4028918E+07   1.2256500E+04   2.1005843E+07   1.8074427E+07   1.8074419E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.8074379E+07   1.8074379E+07   2.4010692E+07   1.2250513E+04   2.1001290E+07   1.8074386E+07   1.8074379E+07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
