#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.0116978E+06   1.0116978E+06   1.3489010E+06   1.3347770E+04   8.5580878E+02   1.0123076E+06   1.0116978E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.0116976E+06   1.0116976E+06   1.3488932E+06   1.3347718E+04   8.5579269E+02   1.0123074E+06   1.0116976E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.0116974E+06   1.0116974E+06   1.3488833E+06   1.3347653E+04   8.5577243E+02   1.0123071E+06   1.0116974E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.0116971E+06   1.0116971E+06   1.3488708E+06   1.3347571E+04   8.5574694E+02   1.0123068E+06   1.0116971E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.0116968E+06   1.0116968E+06   1.3488552E+06   1.3347468E+04   8.5571484E+02   1.0123064E+06   1.0116968E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.0116963E+06   1.0116963E+06   1.3488354E+06   1.3347338E+04   8.5567443E+02   1.0123059E+06   1.0116963E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.0116958E+06   1.0116958E+06   1.3488106E+06   1.3347175E+04   8.5562356E+02   1.0123052E+06   1.0116958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.0116950E+06   1.0116950E+06   1.3487793E+06   1.3346969E+04   8.5555952E+02   1.0123044E+06   1.0116950E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.0116941E+06   1.0116941E+06   1.3487400E+06   1.3346710E+04   8.5547890E+02   1.0123034E+06   1.0116941E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.0116930E+06   1.0116930E+06   1.3486904E+06   1.3346384E+04   8.5537742E+02   1.0123021E+06   1.0116930E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
