#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0537954E-05   1.7757474E+06   1.7757474E+06   2.3675677E+06   1.2937807E+04   6.3698935E+03   1.7761711E+06   1.7757474E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-05   1.7757471E+06   1.7757471E+06   2.3675425E+06   1.2937719E+04   6.3697826E+03   1.7761707E+06   1.7757471E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-05   1.7757466E+06   1.7757466E+06   2.3675108E+06   1.2937609E+04   6.3696429E+03   1.7761701E+06   1.7757466E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-05   1.7757460E+06   1.7757460E+06   2.3674708E+06   1.2937471E+04   6.3694671E+03   1.7761695E+06   1.7757460E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-05   1.7757453E+06   1.7757453E+06   2.3674204E+06   1.2937297E+04   6.3692458E+03   1.7761686E+06   1.7757453E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-05   1.7757443E+06   1.7757443E+06   2.3673571E+06   1.2937077E+04   6.3689672E+03   1.7761676E+06   1.7757443E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-05   1.7757431E+06   1.7757431E+06   2.3672773E+06   1.2936801E+04   6.3686165E+03   1.7761662E+06   1.7757431E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-05   1.7757417E+06   1.7757417E+06   2.3671769E+06   1.2936454E+04   6.3681750E+03   1.7761646E+06   1.7757417E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-05   1.7757398E+06   1.7757398E+06   2.3670505E+06   1.2936016E+04   6.3676192E+03   1.7761625E+06   1.7757398E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-05   1.7757374E+06   1.7757374E+06   2.3668914E+06   1.2935465E+04   6.3669196E+03   1.7761598E+06   1.7757374E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-05   1.7757345E+06   1.7757345E+06   2.3666911E+06   1.2934772E+04   6.3660390E+03   1.7761565E+06   1.7757345E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-05   1.7757307E+06   1.7757307E+06   2.3664389E+06   1.2933899E+04   6.3649305E+03   1.7761523E+06   1.7757307E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-05   1.7757260E+06   1.7757260E+06   2.3661215E+06   1.2932800E+04   6.3635354E+03   1.7761471E+06   1.7757260E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-05   1.7757201E+06   1.7757201E+06   2.3657220E+06   1.2931416E+04   6.3617795E+03   1.7761404E+06   1.7757201E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-05   1.7757127E+06   1.7757127E+06   2.3652190E+06   1.2929675E+04   6.3595696E+03   1.7761321E+06   1.7757127E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-05   1.7757033E+06   1.7757033E+06   2.3645861E+06   1.2927483E+04   6.3567888E+03   1.7761216E+06   1.7757033E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-05   1.7756915E+06   1.7756915E+06   2.3637894E+06   1.2924724E+04   6.3532899E+03   1.7761083E+06   1.7756915E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-05   1.7756766E+06   1.7756766E+06   2.3627868E+06   1.2921251E+04   6.3488880E+03   1.7760917E+06   1.7756766E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-05   1.7756580E+06   1.7756580E+06   2.3615252E+06   1.2916881E+04   6.3433510E+03   1.7760707E+06   1.7756580E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-05   1.7756344E+06   1.7756344E+06   2.3599378E+06   1.2911382E+04   6.3363879E+03   1.7760443E+06   1.7756344E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-04   1.7756048E+06   1.7756048E+06   2.3579408E+06   1.2904462E+04   6.3276338E+03   1.7760111E+06   1.7756048E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-04   1.7755675E+06   1.7755675E+06   2.3554289E+06   1.2895756E+04   6.3166318E+03   1.7759692E+06   1.7755675E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-04   1.7755206E+06   1.7755206E+06   2.3522702E+06   1.2884805E+04   6.3028109E+03   1.7759166E+06   1.7755206E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-04   1.7754616E+06   1.7754616E+06   2.3482991E+06   1.2871032E+04   6.2854586E+03   1.7758504E+06   1.7754616E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-04   1.7753873E+06   1.7753873E+06   2.3433086E+06   1.2853715E+04   6.2636878E+03   1.7757671E+06   1.7753873E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-04   1.7752938E+06   1.7752938E+06   2.3370399E+06   1.2831949E+04   6.2363978E+03   1.7756623E+06   1.7752938E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-04   1.7751763E+06   1.7751763E+06   2.3291700E+06   1.2804603E+04   6.2022278E+03   1.7755304E+06   1.7751763E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-04   1.7750284E+06   1.7750284E+06   2.3192972E+06   1.2770265E+04   6.1595039E+03   1.7753647E+06   1.7750284E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-04   1.7748425E+06   1.7748425E+06   2.3069231E+06   1.2727173E+04   6.1061805E+03   1.7751563E+06   1.7748425E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-04   1.7746088E+06   1.7746088E+06   2.2914317E+06   1.2673144E+04   6.0397791E+03   1.7748944E+06   1.7746088E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-04   1.7743152E+06   1.7743152E+06   2.2720658E+06   1.2605470E+04   5.9573297E+03   1.7745655E+06   1.7743152E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-04   1.7739465E+06   1.7739465E+06   2.2479008E+06   1.2520818E+04   5.8553272E+03   1.7741526E+06   1.7739465E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-04   1.7734838E+06   1.7734838E+06   2.2178168E+06   1.2415105E+04   5.7297205E+03   1.7736347E+06   1.7734838E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-04   1.7729035E+06   1.7729035E+06   2.1804734E+06   1.2283368E+04   5.5759636E+03   1.7729857E+06   1.7729035E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-04   1.7721767E+06   1.7721767E+06   2.1342892E+06   1.2119634E+04   5.3891762E+03   1.7721733E+06   1.7721767E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-04   1.7712673E+06   1.7712673E+06   2.0774372E+06   1.1916809E+04   5.1644798E+03   1.7711578E+06   1.7712673E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-04   1.7701313E+06   1.7701313E+06   2.0078657E+06   1.1666617E+04   4.8976049E+03   1.7698909E+06   1.7701313E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-04   1.7687151E+06   1.7687151E+06   1.9233652E+06   1.1359630E+04   4.5858877E+03   1.7683139E+06   1.7687151E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-04   1.7669536E+06   1.7669536E+06   1.8217067E+06   1.0985479E+04   4.2297897E+03   1.7663561E+06   1.7669536E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-04   1.7647694E+06   1.7647694E+06   1.7008854E+06   1.0533326E+04   3.8350456E+03   1.7639344E+06   1.7647694E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0537954E-03   1.7620708E+06   1.7620708E+06   1.5595083E+06   9.9927525E+03   3.4154246E+03   1.7609512E+06   1.7620708E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1823779E-03   1.7587515E+06   1.7587515E+06   1.3973596E+06   9.3552175E+03   2.9957887E+03   1.7572954E+06   1.7587515E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3266498E-03   1.7546908E+06   1.7546908E+06   1.2161485E+06   8.6162301E+03   2.6145395E+03   1.7528434E+06   1.7546908E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4885255E-03   1.7497547E+06   1.7497547E+06   1.0203755E+06   7.7782961E+03   2.3235561E+03   1.7474618E+06   1.7497547E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6701531E-03   1.7437994E+06   1.7437994E+06   8.1811795E+05   6.8544509E+03   2.1824289E+03   1.7410131E+06   1.7437994E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739426E-03   1.7366758E+06   1.7366758E+06   6.2132687E+05   5.8717150E+03   2.2427981E+03   1.7333617E+06   1.7366758E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1025982E-03   1.7282355E+06   1.7282355E+06   4.4498331E+05   4.8730678E+03   2.5196385E+03   1.7243812E+06   1.7282355E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3591540E-03   1.7183349E+06   1.7183349E+06   3.0435833E+05   3.9156686E+03   2.9526915E+03   1.7139589E+06   1.7183349E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6470143E-03   1.7068366E+06   1.7068366E+06   2.1002273E+05   3.0626552E+03   3.3766229E+03   1.7019924E+06   1.7068366E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9699989E-03   1.6936035E+06   1.6936035E+06   1.6167520E+05   2.3671220E+03   3.5410689E+03   1.6883757E+06   1.6936035E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3323936E-03   1.6784851E+06   1.6784851E+06   1.4441706E+05   1.8513760E+03   3.2306511E+03   1.6729742E+06   1.6784851E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7390071E-03   1.6613032E+06   1.6613032E+06   1.3321466E+05   1.4922889E+03   2.4790397E+03   1.6555992E+06   1.6613032E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1952349E-03   1.6418484E+06   1.6418484E+06   1.0846194E+05   1.2292041E+03   1.7060169E+03   1.6360067E+06   1.6418484E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7071310E-03   1.6198988E+06   1.6198988E+06   7.3316503E+04   1.0017357E+03   1.4524708E+03   1.6139359E+06   1.6198988E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2814879E-03   1.5952514E+06   1.5952514E+06   4.9782445E+04   7.9261936E+02   1.6881351E+03   1.5891709E+06   1.5952514E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259269E-03   1.5677265E+06   1.5677265E+06   4.5728415E+04   6.2390653E+02   1.6386558E+03   1.5615552E+06   1.5677265E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.6489993E-03   1.5371363E+06   1.5371363E+06   3.9578887E+04   5.0103795E+02   1.0825253E+03   1.5309263E+06   1.5371363E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4602999E-03   1.5032701E+06   1.5032701E+06   2.4622791E+04   3.9730199E+02   9.7032312E+02   1.4970646E+06   1.5032701E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.3705942E-03   1.4659335E+06   1.4659335E+06   2.1303703E+04   3.0980834E+02   1.0592408E+03   1.4597566E+06   1.4659335E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.3919611E-03   1.4249402E+06   1.4249402E+06   1.7567242E+04   2.4558525E+02   6.4258184E+02   1.4188251E+06   1.4249402E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
